JB4870E,GL4660E,JB2851E,GL3907E,JB2669E,JB2906E,JB1996E,GL4440E,JB3189E,JB2636E,JB3067E,JB2865E,GL4080E,JB2344E,GL3736E,JB5096E,JB2665E,JB2445E,JB3426E,JB3110E,JB2024E,JB5049E,GL4627E,JB4916E,JB5043E,JB3058E,JB1995E,GL3694E,GL4415E,GL4668E,GL4431E,JB5227E,GL3542E,JB2962E,JB2361E,JB3436E,GL4254E,JB2109E,JB1866E,JB4618E,GL4472E,JB2557E,GL4064E,JB1883E,JB3197E,GL3686E,JB5017E,GL4282E,JB2070E,JB1602E,JB2341E,GL3816E,JB2091E,JB2750E,JB2907E,JB2630E,GL3529E,JB2471E,GL4590E,JB1596E,JB3020E,JB1437E,GL4366E,GL4666E,JB1245E,JB5142E,JB2373E,JB5240E,GL3934E,GL3709E,JB3012E,JB2684E,GL4300E,JB5221E,JB3329E,JB4933E,JB2651E,JB3390E,JB2446E,GL3898E,JB2620E,JB1722E,JB2260E,JB5000E,GL4530E,JB1705E,JB1905E,JB1521E,JB1914E,JB1677E,JB5294E,JB1394E,JB1603E,JB1533E,JB5273E,JB5307E
5.328287686,5.380575464,5.543155365,5.395924539,5.396094675,5.190112857,5.260236175,5.356004324,5.397742629,5.478689297,5.390790623,5.320051582,5.593207539,5.447092005,5.368482719,5.254843524,5.415298175,5.171270223,5.269884005,5.153221,5.217916788,5.06333239,5.246757283,5.101998915,5.274622148,5.151731152,5.229970066,5.392317423,5.225623791,5.103866954,5.257709635,5.174692395,5.436110086,5.383526982,5.252166967,5.237176668,5.327065911,5.346444748,5.314111536,5.184926699,5.342401567,5.280764204,5.380546961,5.161974317,5.386112159,5.309181731,5.319643272,5.289551975,4.986817958,4.942883506,5.079747867,5.091887616,5.180575962,5.054514328,5.084692755,5.133395583,5.168007464,5.126591032,5.12036936,5.062334674,5.19256371,5.144648161,5.230816819,5.128425929,5.359932054,5.358296874,5.290613221,5.291963464,5.367763388,5.220217273,5.270631631,5.243640298,5.341410273,5.243967971,5.396440516,5.45137841,5.42395326,5.274827202,5.355406659,5.38955443,5.322711774,5.332363871,5.257179377,5.190472365,5.5983485,5.534325222,5.435923976,5.31513178,5.480968831,5.467459817,5.509594938,5.311037183,5.425518865,5.266703312,5.271803662,5.335280386
5.130867603,5.26106924,5.48779756,5.416348985,5.205770954,5.059431902,5.263101116,5.297161247,5.244021974,5.344232239,5.287243831,5.165345376,5.453465435,5.288375768,5.336997052,5.300472787,5.261066012,5.093571733,5.362711514,5.078434329,5.206258991,4.999155183,5.165128397,5.084397832,5.220116057,5.148683425,5.166272565,5.391154671,5.189351277,4.9833182,5.318494202,5.25478841,5.252874488,5.216448818,5.213674691,5.15068809,5.28350433,5.221091331,5.242619953,5.05028203,5.26261454,5.199655318,5.444151167,5.107159612,5.226172338,5.313786816,5.351055733,5.156807757,4.81272621,4.792555754,5.065180628,5.061134827,5.039321565,5.168716861,5.103754625,5.034577371,5.111253753,5.109970687,5.027906935,5.035271194,5.100247095,5.095907562,5.116845862,5.039460125,5.403174764,5.185722346,5.249282189,5.243214668,5.28158481,5.162879309,5.267547977,5.215930923,5.203792083,5.195757911,5.319870225,5.362071901,5.32769365,5.205163371,5.288352758,5.340430311,5.245676154,5.234427625,5.063506773,5.124361271,5.505421264,5.450805575,5.434179247,5.210781371,5.295978741,5.367196045,5.410967633,5.197148812,5.377518341,5.192673667,5.19431628,5.286675228
9.71280292,10.03935768,10.66565131,9.480462598,9.875738814,8.379072466,9.688371753,9.755819442,7.847876992,9.192217828,9.304400716,9.068281672,9.879219933,9.448432863,8.249676917,9.341897569,9.477222036,8.778287928,9.829941422,9.046884213,10.04901805,8.851731703,9.116632805,7.231542901,9.561731357,7.688832869,8.626298163,10.703435,9.248165404,8.518229354,8.589415159,7.815984595,9.377587119,8.551217027,9.146731203,9.3844356,9.670717115,8.900667866,9.091214107,8.321451731,8.320091032,8.000827584,9.657054303,8.799129255,8.958711823,9.96188383,8.589778563,9.064746272,8.157526161,7.626838152,9.093877636,8.893213386,8.275138814,8.358239506,7.132106847,7.478295753,8.470162556,9.191614438,7.991899276,7.715894919,7.520279757,7.47502708,8.482935219,8.64929306,7.163103264,8.828526296,8.659913964,8.647753439,7.65138445,7.598309476,8.122105447,7.608699964,8.622071868,8.086077831,8.896683275,8.050097836,8.498848981,8.139943881,9.414420903,7.915107647,7.773015503,8.245726681,8.129235742,9.125210566,9.019267832,8.807083718,8.757332892,8.319046578,8.511627935,8.308952241,8.336712511,8.626582957,8.662383318,8.827736637,8.390872279,8.319824627
5.38362972,5.30183217,5.464500935,5.420630298,5.393145017,5.272585162,5.264615193,5.287128337,5.400408762,5.56590532,5.355951439,5.4110244,5.624410639,5.455214019,5.472431823,5.352907086,5.40099593,5.197142177,5.36369797,5.13627515,5.238175835,5.073706786,5.20389118,5.164311369,5.218240087,5.16945878,5.272691246,5.261367018,5.301637063,5.095091792,5.309943189,5.269831045,5.408329604,5.30636654,5.221087847,5.111571816,5.33370425,5.379869396,5.282998524,5.225173532,5.40754362,5.272877196,5.396256908,5.203484928,5.378699616,5.29739513,5.271128963,5.244162585,4.932687174,4.892843356,5.037481505,5.009964759,5.222473616,5.060749512,5.107568364,5.10721632,5.101728281,5.139055795,5.125921436,5.037769487,5.208562308,5.173256933,5.207175954,5.112785885,5.466655766,5.265876363,5.318702806,5.202217478,5.37528888,5.247416896,5.335429792,5.192010015,5.323551737,5.24976578,5.41295449,5.345319652,5.390044268,5.197810523,5.354507513,5.464835706,5.252396585,5.266873255,5.238467844,5.168772279,5.504779587,5.547224023,5.468754956,5.280984942,5.470000311,5.379756253,5.431733099,5.374085739,5.452709088,5.224554482,5.225126487,5.277902264
6.311914777,5.997110974,6.246505448,5.936317142,6.329124581,6.582948379,5.82375315,5.722478981,6.318693933,6.593570378,6.535684967,5.981272447,7.038723128,6.288773625,7.905630009,5.694200681,6.549620506,6.00752015,5.690161461,6.11517578,5.904471326,5.974237443,5.808191556,5.941478234,6.347987425,6.409237043,5.518081649,5.817226103,6.714036742,5.788257535,6.377787986,6.145177334,6.4387416,6.151795435,5.845489556,6.020980646,5.869804056,6.110198668,5.8158463,5.563282885,5.801640614,6.286342773,6.39816471,5.836782939,6.275007286,6.522082213,6.201766308,6.066217888,5.701845992,5.522487063,5.669756735,5.426400412,6.123216168,6.57446761,5.678520106,6.04949452,5.294901885,6.091407218,5.473085061,5.71038768,5.712758911,5.746501787,6.225599031,5.741943041,6.161447093,5.57540229,6.088042854,5.850454897,6.241264713,5.731078749,6.35304277,5.903862058,5.900730575,5.802075224,5.868852867,6.063595457,6.150549431,6.139536663,5.699141679,5.746972718,5.704486745,5.901613558,5.720735559,5.900433163,6.412111426,6.0958573,6.370142266,5.89625549,5.949972447,5.900422241,6.138008129,6.417356606,5.958720678,6.189064075,5.833530043,6.322838524
5.322963033,5.351392192,5.525193625,5.377500762,5.3616452,5.188130605,5.293325899,5.387596414,5.461150481,5.615586456,5.342689172,5.462766522,5.493698559,5.434055076,5.368210849,5.308608003,5.482420456,5.156977994,5.372476919,5.093489345,5.248411226,5.044425724,5.235548546,5.122920542,5.214587758,5.173756813,5.22290416,5.241804343,5.285842476,5.06049201,5.234953843,5.190273898,5.462912392,5.345441441,5.314316397,5.22361755,5.351416076,5.419340184,5.265309035,5.212080354,5.393751,5.31777815,5.371235429,5.16678223,5.421958045,5.330135355,5.316564808,5.297815106,4.952883596,4.962268233,5.040895002,5.05502578,5.14481725,5.053132642,5.110604485,5.092567531,5.144706612,5.144985703,5.143155595,5.025907843,5.18626969,5.156002572,5.200562696,5.09507652,5.436221469,5.287495444,5.340641036,5.209453067,5.35425998,5.236149993,5.301432149,5.276027252,5.371479528,5.268518196,5.427044563,5.397446108,5.361274752,5.250419352,5.34504588,5.482678821,5.345033457,5.290097868,5.294323732,5.247919893,5.473921462,5.518433729,5.436748142,5.255996043,5.446990704,5.398148897,5.473283562,5.293443255,5.432576385,5.242314723,5.26730852,5.280770709
6.035294608,6.490848517,6.946758284,6.161396925,5.966157033,5.78559474,6.145905005,6.710878942,6.293876536,6.535805192,7.773773415,5.971476021,6.575075206,6.267888611,6.300559144,6.562813297,5.941005889,5.781032011,6.493498098,6.825606536,6.447368689,6.023530925,6.2475083,5.884399966,6.380943795,6.003768764,6.473804857,7.220567101,6.607167502,5.800650504,6.890075752,6.587385189,6.046722271,5.968180548,6.049921605,5.883828454,5.95915441,6.094497333,5.979358757,6.561479412,6.259545778,6.998509463,7.445302199,5.665151706,6.09092107,7.238911363,6.540652697,5.908668041,5.316083416,6.089188504,5.811182188,6.20088962,5.765867896,6.131030319,5.96948833,5.720151754,5.992769329,6.377375835,5.668892348,6.030862357,5.914712728,5.930631417,5.813639527,5.786309406,7.397048245,5.965066684,6.403538566,7.096224986,5.828766309,6.535740994,6.363786446,6.214611108,6.025645035,6.016030593,5.897273441,6.508079141,6.439879137,5.959026658,5.985403507,5.915876287,6.35364289,6.705911777,6.123872452,6.261240096,6.658057575,6.539861352,6.216745852,5.980203905,6.303360753,6.434507881,6.776658143,6.142652902,6.063875077,6.057986942,6.216168355,6.357902117
5.356341673,5.260902835,5.531352023,5.448630648,5.420944221,5.183286455,5.310168316,5.357064364,5.382118877,5.667427774,5.351487885,5.417663818,5.546894031,5.441363294,5.468501254,5.261239398,5.397997364,5.250258897,5.343032517,5.063940295,5.23430073,5.045924681,5.195261949,5.137018795,5.256973711,5.17531979,5.253121612,5.23263083,5.352800916,5.108756345,5.327742577,5.198195546,5.459535648,5.267294236,5.312056989,5.223403077,5.377683359,5.384047529,5.319108501,5.188305127,5.363922855,5.330724768,5.438422149,5.17325113,5.461764224,5.286649161,5.300938851,5.250437828,4.948673179,4.946641122,5.10225777,5.089955681,5.221390482,5.042753372,5.143633828,5.14381588,5.18155992,5.179164535,5.141948569,4.995868732,5.259448211,5.171215388,5.193120409,5.071822503,5.432655776,5.271347309,5.367046092,5.183499546,5.392309819,5.251997173,5.30222072,5.241251059,5.313746616,5.235846073,5.418766361,5.423738598,5.402402336,5.233189694,5.33455169,5.559891654,5.275035193,5.271478194,5.241537803,5.202525702,5.45496184,5.506723342,5.443484693,5.263777326,5.444764516,5.420610678,5.467789983,5.304774153,5.485568864,5.263815351,5.203019029,5.33403617
5.385576117,5.323502766,5.468676783,5.297240298,5.345811068,5.14047864,5.187869306,5.243663155,5.395768619,5.283295966,5.342637011,5.285876583,5.569908556,5.38462228,5.565709161,5.261147766,5.349374393,5.130787967,5.185573345,5.049674155,5.175605672,5.025048169,5.146715138,5.092000365,5.248017467,5.097724169,5.225783101,5.253903527,5.175227056,5.075836166,5.276514673,5.143908863,5.307665901,5.2436596,5.165449435,5.132677439,5.356488589,5.363307503,5.279851106,5.131981035,5.356263513,5.287654379,5.29369216,5.110897856,5.280787454,5.360542882,5.261733928,5.13581219,4.898757194,4.919426885,4.999771967,5.032269465,5.093469679,5.014016847,4.981532827,5.028221273,5.018917088,5.086650561,5.113198783,4.945866696,5.083118188,5.108768627,5.121301237,5.048162315,5.3261474,5.226675475,5.230992081,5.138774474,5.25636214,5.173175233,5.25596683,5.215140325,5.271239674,5.215769243,5.266122355,5.378006391,5.328909744,5.171931587,5.283668575,5.239821667,5.276047808,5.235974044,5.159059629,5.136456629,5.471497133,5.441686103,5.440493347,5.175189008,5.351126668,5.336823863,5.426902468,5.234165265,5.367810124,5.185725606,5.134761365,5.28152244
7.172786487,7.441040615,8.598704408,6.827048193,6.593077767,6.799203549,8.348623566,7.67885364,7.132136218,8.036296168,6.814456227,7.136428892,7.944940089,6.804345349,6.677336029,6.627479991,6.598456698,6.368314055,8.997338737,7.229633532,8.413167564,7.960408034,6.363670179,6.257981331,6.061305606,6.786296098,7.135497614,8.423126989,7.717329367,6.571808923,7.981226097,6.100094032,9.02228782,7.076411044,6.559731779,6.951003,6.739649149,6.70762789,8.031908365,6.721887795,6.627811789,6.450330126,7.524837817,7.36655673,6.539109168,7.994481618,7.00877261,6.763777499,6.070446207,6.039746446,7.5812555,6.104482907,6.329761432,6.303166913,6.291345288,6.870951424,6.212039641,6.216612494,5.802551971,6.811808979,6.238012397,5.796515876,5.921116949,7.360677351,6.048584178,6.378269397,6.092290845,5.667441173,6.441135759,6.505907735,6.415479408,5.840918674,6.809434577,7.079882603,8.215448194,6.829603363,7.05662618,6.504680362,6.505701448,5.972516735,6.707172344,6.505253799,7.249127564,5.537919001,7.265252621,6.175909262,6.732437753,7.118347897,6.459365298,6.907810034,6.856600741,7.34985797,6.0094888,6.269793641,6.393262469,6.094343073
5.206849285,5.161727772,5.316447891,5.30817449,5.240035837,5.034470636,5.189331747,5.189584637,5.262037685,5.27671823,5.153947213,5.193933208,5.381815632,5.318555097,5.242016757,5.159800317,5.214517621,5.010884368,5.201518734,4.977284745,5.0593059,4.936738242,5.14419514,5.045801094,5.104839986,5.039750527,5.101532546,5.120629272,5.091451381,4.983657751,5.151131184,5.126994395,5.281592891,5.118772419,5.140074583,4.976134018,5.233717061,5.18266615,5.207158173,5.045606279,5.169304751,5.163386116,5.218998715,5.053590777,5.223631227,5.114118974,5.117431193,5.116464632,4.86632912,4.853906344,4.977726958,4.955039056,5.022239539,4.904109776,5.002402835,5.089443237,4.966778168,4.970416704,4.970015964,4.957562255,5.089685088,5.084542473,5.120624811,4.963131064,5.202940003,5.1561378,5.245109073,5.117250284,5.179076742,5.107973821,5.164177269,5.146937755,5.231669371,5.178694797,5.290716961,5.297361932,5.307473688,5.086903025,5.190648217,5.283906827,5.16134219,5.152886501,5.144658243,5.081961379,5.339520978,5.362038632,5.34975691,5.147928567,5.378104993,5.283937791,5.333906674,5.206335791,5.252354048,5.090820615,5.109221005,5.164529027
5.407074448,5.52965568,5.655444143,5.556220036,5.388188946,5.143786632,6.060854035,5.479817152,5.467231111,5.588335917,5.372095502,6.011075028,5.747446483,5.463639593,5.490028203,5.363718128,5.487586385,5.202483328,5.914093496,5.131525878,5.37639836,5.114777281,5.214848161,5.149971548,5.267846749,5.182828479,5.320724139,5.326150864,5.279847433,5.167121631,5.37165579,5.293088699,5.608420726,5.377118576,5.294576829,5.206999576,5.442134412,5.308247686,5.33807171,5.278971706,5.350335453,5.282245774,5.47066945,5.280662377,5.418817812,5.389608394,5.363821058,5.285420822,5.017316518,4.925314271,5.234322775,5.07983349,5.180818782,5.054101245,5.137943447,5.134525377,5.143182261,5.144747188,5.169505824,5.03078466,5.217689531,5.184457206,5.229844251,5.102564918,5.355519747,5.223855781,5.356279953,5.242834805,5.411838343,5.284177501,5.298902075,5.242307331,5.377877107,5.275499327,5.583188831,5.424000844,5.459424365,5.248102459,5.39572973,5.498276917,5.408564101,5.261007345,5.388724435,5.209452226,5.450630544,5.512169042,5.519873258,5.247495683,5.425812576,5.418157756,5.526011541,5.416714932,5.448959551,5.22569529,5.252769877,5.289460357
5.303763621,5.318143882,5.555655849,5.362637737,5.377455949,5.154368184,5.251947564,5.272502559,5.352493218,5.437660438,5.335931241,5.290711419,5.583801546,5.449466825,5.309455446,5.220909011,5.325060904,5.11950607,5.25821573,5.010861206,5.15203358,5.033768783,5.214976382,5.025531316,5.324857841,5.17044358,5.187938337,5.319901725,5.221525438,5.080623504,5.303557919,5.257878225,5.36488303,5.225713617,5.213351881,5.166649753,5.323836861,5.321012766,5.273261367,5.107493793,5.316532756,5.272416201,5.358389337,5.108950018,5.314268907,5.31940336,5.331206088,5.143458309,4.989692365,4.802371201,4.992957177,5.061796176,5.135644292,5.073735402,4.984366413,5.097476218,5.084616163,5.134666831,5.104399011,4.98868136,5.21209609,5.099546731,5.055460962,5.035523838,5.368935695,5.26060812,5.286938699,5.197223291,5.295505529,5.196188132,5.230031185,5.181309916,5.231704114,5.170956513,5.308238809,5.371840535,5.389652496,5.160744813,5.346950384,5.307597856,5.228173826,5.283605428,5.241474332,5.232373654,5.535021606,5.505218604,5.481630473,5.20495383,5.483157844,5.37844345,5.495529352,5.25904244,5.4523652,5.308951567,5.174587058,5.266283432
5.325353282,5.353679605,5.60352251,5.347407654,5.36738036,5.170982619,5.275828595,5.435910476,5.444787024,5.412431304,5.370909823,5.381216277,5.544813709,5.436757626,5.37027909,5.37284256,5.420491343,5.067368593,5.322572917,5.107640026,5.276376976,5.139819373,5.282759469,5.084591205,5.317626298,5.158245838,5.202650456,5.483082774,5.213301218,5.063927775,5.278204666,5.203760483,5.398911748,5.287249768,5.259252817,5.17588824,5.373703398,5.323723283,5.293137069,5.114500856,5.298211442,5.299391613,5.407489353,5.136893326,5.318417558,5.341791622,5.316644028,5.208059429,4.877745219,4.917217113,5.11200501,5.009905444,5.126937094,5.092269486,5.057848135,5.085932702,5.053598124,5.185180304,5.068867676,5.061765561,5.139031095,5.067349602,5.113706928,5.04008193,5.310333037,5.21156919,5.366067398,5.309153654,5.411240868,5.230239136,5.270317503,5.196790132,5.307282086,5.304165268,5.389500034,5.391877044,5.399326257,5.22722776,5.38004732,5.29985929,5.330287297,5.311821315,5.216550097,5.112075421,5.478744776,5.428259121,5.428178897,5.235262758,5.437797892,5.360230187,5.48362393,5.3537441,5.385723964,5.200202404,5.259346149,5.369951762
6.304785097,6.88452506,7.289350377,6.345546844,6.491561474,6.293636942,6.403843855,6.823515988,5.941693461,6.409116915,6.493876541,6.451965672,6.255630418,6.230084272,7.439068298,6.227021467,6.108467608,5.881686669,6.068330079,6.797069263,6.808970889,6.178681065,5.95905746,5.52973965,6.106720077,5.958884184,6.266781211,7.718474854,5.952746978,5.858713238,6.205260832,5.545710323,6.479908821,6.083073359,6.195597696,5.988796757,6.669259957,6.182994907,6.098349203,5.848575682,6.061727238,5.950479968,6.378696916,5.973740666,5.895915457,6.975896559,6.068654161,6.124962577,5.423735207,5.539529409,5.995895561,5.571242787,5.745424994,5.802954473,5.278639193,5.450261761,5.718062588,5.675885888,5.351401418,5.549591683,5.624343937,5.568069983,6.004686508,5.79198658,5.906147952,5.865522675,5.934268925,5.799756595,5.745870622,5.506379492,5.708819351,5.77294887,6.017312315,5.569750395,5.940870539,5.826475718,5.874117416,5.720580066,5.895692289,5.962592242,5.752956232,5.694900993,5.856266129,5.514429076,6.270161371,6.042356017,5.859953579,5.784803047,5.911046328,5.866797828,6.02369919,5.919876534,6.256453162,5.876794682,5.959134792,6.002748921
11.67292341,10.33646562,12.07318806,10.20366774,9.738395819,10.71425467,8.409002996,11.16049831,10.08137749,10.2913978,11.82176319,10.18809236,11.998274,10.71351398,10.22222251,10.7843881,10.81402991,10.239496,13.59514115,11.6579886,12.25740546,10.88545532,10.23927015,8.915149626,7.112476684,10.394419,10.26180041,9.939880641,10.06081865,10.84444567,9.38652418,7.515560187,11.94491616,10.96554305,7.818836294,11.35300379,8.650324953,10.06668456,10.32949274,11.87686362,10.10317761,10.18305483,11.12613258,11.74684823,9.456294016,11.16723599,11.23174527,9.328128127,8.1619911,7.970930781,10.19213398,8.944274838,8.529032567,9.500171572,8.205355169,10.02801145,6.575473446,5.941583208,7.298144849,8.38350808,9.578060227,7.245090179,8.48854407,10.28089602,7.438359448,8.097496722,7.478119865,5.3712152,7.940271999,8.937260774,8.768717287,9.512919105,9.196700376,9.703693157,9.944878994,10.46703654,9.637898621,9.904341075,10.42260881,7.278017365,7.599182198,8.159053878,8.07815019,7.881521094,8.973058184,8.358308334,10.4506916,8.409859958,8.70974468,9.724648275,9.83376415,8.292331669,10.22130488,10.13474991,10.37746021,8.415934033
5.658841481,6.841267793,6.587467152,5.518687235,5.389480317,5.209103919,5.386470108,6.152262285,5.733166261,6.413916119,6.891283346,5.669510246,6.102813401,5.751149939,5.860127627,5.821816838,5.654381189,5.450012386,6.286348429,6.459080056,5.849901873,5.437737495,6.236071563,5.195712708,5.233714365,5.319157634,5.58878955,5.357011235,5.954663884,5.224376603,5.611338274,5.992948411,5.781196268,5.63959834,5.399985035,6.079324984,5.357439971,5.687769813,5.461641131,5.458702689,5.401262999,5.796098928,5.966893748,5.625002518,5.562393003,5.621499649,5.657702251,5.439703928,4.980135134,5.018117435,5.299951945,5.090336584,5.336377055,5.496563357,5.141039485,5.34389778,5.205268857,5.185427518,5.164740077,5.373515469,5.503022754,5.171307455,5.246579436,5.176156433,5.705334067,5.321836556,5.484355268,5.198694098,5.501371244,5.516199327,5.407439911,5.674654518,5.615194979,5.372141334,5.545102674,5.796483499,5.510385868,6.331416202,5.718864769,5.847351721,5.331199021,5.67600315,5.293098603,5.635649324,6.856384589,5.878748034,5.829955148,5.618167035,6.143487486,5.627321674,6.254669658,5.588644574,6.157327264,5.278649087,6.019093083,6.125645039
5.42897431,5.407880747,5.53677779,5.402730895,5.427899521,5.184352379,5.337205411,5.346702641,5.473147082,5.699704225,5.357099775,5.475719198,5.496817581,5.463970692,5.435843949,5.342098125,5.515752704,5.144708806,5.366443444,5.115513055,5.257806389,5.113736636,5.285479809,5.282988352,5.251209035,5.187242261,5.26413798,5.276174114,5.219971922,5.190503437,5.257487217,5.191797161,5.387059075,5.367090497,5.31401475,5.226664984,5.356991991,5.405213683,5.334435703,5.367546059,5.384918992,5.386758319,5.455622174,5.212502245,5.427032794,5.296128293,5.31782902,5.272102713,5.039731599,4.978413124,5.060502906,5.033537582,5.23132328,4.999115298,5.160592179,5.156552854,5.131607963,5.082275732,5.159187046,5.101263357,5.155894661,5.196123736,5.222730049,4.994647243,5.433871704,5.357400918,5.338219598,5.242895269,5.405879538,5.199019005,5.292419767,5.331174333,5.325362634,5.353548489,5.423995659,5.429229896,5.376534479,5.255651696,5.376542486,5.484856285,5.449974388,5.27302222,5.303637642,5.182355664,5.574207418,5.522561377,5.497725037,5.341469315,5.495701981,5.431736991,5.496198666,5.361648352,5.450138479,5.244508188,5.228145636,5.290262946
5.491624151,5.383333308,5.486337426,5.417472028,5.437851491,5.271657625,5.348991365,5.339913473,5.46492383,5.656541161,5.375116688,5.402571323,5.588866124,5.447557627,5.462012983,5.335150066,5.396952165,5.249817767,5.383219538,5.123626488,5.291263428,5.15071546,5.264727107,5.168053536,5.292989555,5.224403985,5.325025122,5.278704509,5.269804269,5.089315403,5.284023275,5.286552193,5.41146422,5.369116354,5.315119194,5.221048068,5.374685917,5.367552941,5.375341694,5.240853039,5.434857766,5.34652481,5.38409631,5.136570253,5.45168682,5.290293883,5.337465394,5.264530638,4.97640246,5.011052436,5.12293664,5.070781915,5.159771845,5.027269954,5.159513943,5.135243603,5.128039174,5.11006177,5.181527114,5.053755499,5.188570619,5.143729353,5.262787617,5.083484666,5.47815608,5.325329599,5.377780104,5.340097348,5.436213379,5.280509115,5.319101366,5.315975518,5.363124845,5.259092627,5.484094392,5.495051982,5.524910997,5.189824559,5.400241309,5.533708125,5.32159755,5.323179737,5.358964521,5.197378665,5.570424049,5.507008707,5.408382719,5.303957213,5.506230826,5.4649744,5.567307855,5.338215321,5.497209622,5.283286539,5.258672997,5.289605798
5.270361536,5.073381413,5.480124505,5.335708246,5.275243191,5.058250121,5.29430016,5.288096194,5.296283619,5.29113998,5.416093202,5.288277349,5.442253869,5.367960206,5.270179426,5.308325683,5.238814508,5.057411216,5.307466097,5.020556233,5.180327078,4.993066937,5.159819141,5.079723837,5.246477747,5.083296363,5.19723877,5.374491553,5.142154315,5.096315611,5.293853548,5.181555853,5.2892631,5.159841467,5.10984087,5.015895292,5.338142033,5.240041578,5.158325274,5.119985564,5.224262339,5.190281923,5.386972709,5.115702094,5.208274405,5.228760389,5.258233995,5.09694746,4.915778308,4.838588418,5.059406112,5.052437481,5.146081201,5.007112249,5.088917996,5.010230313,5.044435236,5.167659282,5.022238427,5.024946378,5.098085321,5.120715295,5.120626901,5.006454684,5.403323325,5.237972519,5.220176775,5.281623369,5.253816722,5.180301051,5.211481075,5.11905594,5.277438988,5.133448976,5.324297712,5.362365687,5.350201612,5.106166448,5.285248261,5.2596134,5.223818501,5.263631623,5.21773406,5.109938431,5.427264459,5.420480157,5.432013051,5.25746592,5.378630584,5.343207581,5.478670911,5.308914374,5.32953484,5.183978352,5.176430308,5.254061668
5.211264596,5.232636824,5.464324949,5.367877675,5.24501945,5.139086061,5.223160967,5.288356355,5.427379212,5.35547908,5.286237353,5.297821284,5.361378177,5.357729535,5.382545182,5.185314784,5.309458965,5.11815899,5.183248885,4.952985561,5.161961855,4.93234503,5.077642438,5.088459169,5.216963092,5.105025068,5.24890783,5.243858795,5.190921074,4.946668717,5.156132025,5.175464883,5.31654724,5.176595436,5.177561159,5.173864693,5.283926652,5.207247477,5.228720581,5.073504511,5.21532978,5.216273583,5.334060666,5.115938433,5.284148867,5.123814866,5.218066436,5.156598184,4.866172376,4.860518292,5.032614169,5.022200745,5.08428093,4.963512788,5.020146302,5.071227907,5.073243566,4.972279042,5.092868727,4.940752471,5.069239452,5.112065597,5.153305481,4.974806978,5.297821059,5.176810421,5.30708518,5.100439814,5.256760354,5.151524815,5.116925325,5.165210161,5.267225587,5.264461633,5.35174383,5.317602341,5.332297509,5.153298616,5.284394838,5.352550313,5.292619648,5.226926104,5.174225769,5.094633676,5.446260892,5.415690589,5.399322176,5.26571554,5.367550808,5.351542689,5.398083238,5.326830353,5.321372187,5.181912261,5.104682445,5.204656265
5.352110933,5.278660573,5.457591289,5.295215711,5.347052993,5.094857204,5.185657702,5.276600134,5.351960975,5.313690408,5.276086194,5.237983776,5.489129041,5.358491735,5.292408763,5.2178294,5.203846773,5.186824541,5.247149086,5.028493236,5.109268323,5.023130181,5.235420374,5.075619442,5.206312277,5.133252095,5.20278536,5.272144209,5.182426118,5.130632536,5.275537257,5.150683158,5.411678623,5.177650536,5.226787787,5.077746898,5.266433813,5.207048924,5.16124332,5.129315989,5.324362377,5.290891256,5.381619045,5.078437717,5.323156585,5.21893436,5.225691265,5.153325828,4.947141774,4.966668503,4.961536036,5.026784914,5.07757997,4.971335225,5.065417163,5.001669531,4.982474651,5.097551258,5.03934086,4.963356854,5.072093476,5.11413963,5.167714676,5.017713353,5.355042647,5.149080517,5.263370188,5.129315507,5.262272858,5.129680008,5.204942169,5.098390584,5.354427793,5.246758214,5.349047646,5.359638687,5.299447536,5.155332813,5.333994313,5.215569376,5.229619077,5.295203066,5.186036747,5.239942453,5.521317172,5.485123202,5.383458283,5.170137156,5.449173196,5.419254864,5.445307111,5.241078203,5.355733759,5.16943828,5.161164862,5.188960163
5.467481798,5.567150692,5.797035324,5.37613873,5.462763721,5.29065249,6.985699172,5.620637722,5.462547046,5.52766465,5.607698094,5.374143287,5.875506636,5.529971239,5.50627982,5.404352384,5.535283569,5.273921259,5.429676984,5.312770455,5.419135618,5.142531379,5.447185393,5.174782824,5.561538342,5.262231872,5.359220411,5.940295562,5.45062728,5.171090183,5.431160754,5.385368653,5.53156633,5.45571452,5.249550875,5.309092909,5.45473234,5.495659764,5.300436512,5.215690082,5.431114579,5.399173605,5.610564302,5.2749074,5.3994182,5.679468608,5.428839568,5.331247889,4.965481892,4.95553329,5.106991925,5.096802876,5.190766856,5.267663663,5.075987702,5.13928614,5.114815823,5.27780361,5.094661098,5.025740645,5.232288695,5.143675469,5.203047037,5.137962135,5.44425743,5.289840991,5.301882088,5.378296314,5.368505867,5.268805465,5.323272728,5.307163427,5.389390602,5.253219701,5.397565267,5.505508332,5.394005483,5.253489819,5.359656026,6.120715293,5.885677408,5.333249462,5.282578693,5.199444244,5.748123468,5.552842614,5.503950958,5.261683724,5.542599956,5.4167851,5.556351773,5.332455318,5.420992594,5.280748519,5.320587052,5.387623767
